ID,Y,M,D,HH,Summary,Precip Type,Temperature (C),Apparent Temperature (C),Humidity,Wind Speed (km/h),Wind Bearing (degrees),Visibility (km),Pressure (millibars),Daily Summary
4548,2006,6,16,11,Partly Cloudy,rain,27.027777777777786,26.8,0.38,1.7710000000000004,225.0,10.4006,1018.56,Partly cloudy starting overnight.
4549,2006,6,16,12,Partly Cloudy,rain,27.266666666666666,27.022222222222226,0.39,5.152000000000001,280.0,9.982,1018.55,Partly cloudy starting overnight.
4550,2006,6,16,13,Partly Cloudy,rain,27.800000000000004,27.022222222222226,0.32,4.6690000000000005,205.0,9.982,1018.46,Partly cloudy starting overnight.
4551,2006,6,16,14,Partly Cloudy,rain,27.78333333333333,27.27777777777777,0.37,9.9015,252.0,15.3111,1018.35,Partly cloudy starting overnight.
4552,2006,6,16,15,Partly Cloudy,rain,28.88888888888889,27.96666666666667,0.33,3.1878,230.0,9.982,1017.67,Partly cloudy starting overnight.
4553,2006,6,16,16,Partly Cloudy,rain,28.911111111111115,28.25,0.37,4.8139,227.0,9.982,1017.17,Partly cloudy starting overnight.
4554,2006,6,16,17,Partly Cloudy,rain,28.827777777777776,28.166666666666668,0.37,3.3649,204.0,10.3523,1017.17,Partly cloudy starting overnight.
4555,2006,6,16,18,Partly Cloudy,rain,27.872222222222224,27.422222222222224,0.38,2.9141000000000004,198.0,9.982,1016.59,Partly cloudy starting overnight.
4556,2006,6,16,19,Partly Cloudy,rain,27.28888888888889,27.47222222222222,0.47,2.7531000000000003,177.0,9.982,1016.29,Partly cloudy starting overnight.
4557,2006,6,16,20,Partly Cloudy,rain,23.111111111111107,23.111111111111107,0.62,4.3309,222.0,10.3523,1016.96,Partly cloudy starting overnight.
4558,2006,6,16,21,Partly Cloudy,rain,20.18333333333333,20.18333333333333,0.73,3.2361,174.0,9.982,1017.28,Partly cloudy starting overnight.
4559,2006,6,16,22,Partly Cloudy,rain,19.488888888888887,19.488888888888887,0.78,3.0751,180.0,15.826300000000002,1017.49,Partly cloudy starting overnight.
4560,2006,6,16,23,Partly Cloudy,rain,18.95555555555556,18.95555555555556,0.81,5.9248,173.0,14.9569,1017.67,Partly cloudy starting overnight.
4561,2006,6,17,0,Partly Cloudy,rain,17.244444444444444,17.244444444444444,0.87,3.0751,160.0,15.826300000000002,1017.69,Partly cloudy until night.
4562,2006,6,17,1,Partly Cloudy,rain,16.688888888888886,16.688888888888886,0.87,6.1502,179.0,15.826300000000002,1017.5,Partly cloudy until night.
4563,2006,6,17,2,Partly Cloudy,rain,18.616666666666667,18.616666666666667,0.92,3.4776,233.0,14.9569,1017.27,Partly cloudy until night.
4564,2006,6,17,3,Clear,rain,15.555555555555555,15.555555555555555,0.93,3.0912,158.0,14.9086,1017.47,Partly cloudy until night.
4565,2006,6,17,4,Partly Cloudy,rain,15.555555555555555,15.555555555555555,0.93,6.44,180.0,14.9086,1017.18,Partly cloudy until night.
4566,2006,6,17,5,Partly Cloudy,rain,14.716666666666669,14.716666666666669,0.92,2.8819000000000004,182.0,9.982,1017.31,Partly cloudy until night.
4567,2006,6,17,6,Partly Cloudy,rain,17.13888888888889,17.13888888888889,0.87,3.1073,179.0,9.982,1017.5,Partly cloudy until night.
4568,2006,6,17,7,Partly Cloudy,rain,19.966666666666665,19.966666666666665,0.78,3.3488,183.0,9.982,1017.78,Partly cloudy until night.
4569,2006,6,17,8,Partly Cloudy,rain,22.700000000000003,22.700000000000003,0.66,5.0876,200.0,9.982,1018.03,Partly cloudy until night.
4570,2006,6,17,9,Partly Cloudy,rain,25.02777777777778,25.02777777777778,0.58,9.4185,182.0,9.982,1018.06,Partly cloudy until night.
4571,2006,6,17,10,Partly Cloudy,rain,27.2,28.005555555555556,0.56,8.4042,200.0,9.982,1017.87,Partly cloudy until night.
4572,2006,6,17,11,Partly Cloudy,rain,27.72777777777777,28.005555555555556,0.48,9.4668,209.0,10.3523,1017.99,Partly cloudy until night.
4573,2006,6,17,12,Partly Cloudy,rain,28.88888888888889,29.33333333333333,0.48,11.2056,201.0,9.982,1017.95,Partly cloudy until night.
4574,2006,6,17,13,Partly Cloudy,rain,29.00555555555555,28.872222222222224,0.43,12.654600000000002,191.0,9.982,1017.85,Partly cloudy until night.
4575,2006,6,17,14,Partly Cloudy,rain,29.994444444444444,29.63888888888889,0.4,10.8675,191.0,10.3523,1017.8,Partly cloudy until night.
4576,2006,6,17,15,Partly Cloudy,rain,30.07222222222222,29.26666666666667,0.35,11.3183,181.0,9.982,1017.22,Partly cloudy until night.
4577,2006,6,17,16,Partly Cloudy,rain,30.07222222222222,29.77777777777778,0.4,11.3666,173.0,9.982,1016.34,Partly cloudy until night.
4578,2006,6,17,17,Clear,rain,30.050000000000004,29.3,0.36,10.3201,178.0,11.3988,1016.07,Partly cloudy until night.
4579,2006,6,17,18,Clear,rain,28.95555555555556,29.15555555555556,0.46,9.821,233.0,11.2056,1015.59,Partly cloudy until night.
4580,2006,6,17,19,Partly Cloudy,rain,27.28888888888889,28.79444444444444,0.64,7.840700000000001,224.0,9.982,1015.77,Partly cloudy until night.
4581,2006,6,17,20,Mostly Cloudy,rain,25.46111111111111,25.46111111111111,0.65,4.9427,248.0,10.3523,1016.05,Partly cloudy until night.
4582,2006,6,17,21,Mostly Cloudy,rain,22.89444444444444,22.89444444444444,0.78,3.2844,242.0,9.982,1016.39,Partly cloudy until night.
4583,2006,6,17,22,Partly Cloudy,rain,22.25,22.25,0.8,3.5259,254.0,15.826300000000002,1016.7,Partly cloudy until night.
4584,2006,6,17,23,Partly Cloudy,rain,21.5,21.5,0.82,3.6708,263.0,14.9569,1016.85,Partly cloudy until night.
4585,2006,6,18,0,Partly Cloudy,rain,20.561111111111117,20.561111111111117,0.84,3.6064000000000007,267.0,15.826300000000002,1016.7,Partly cloudy until night.
4586,2006,6,18,1,Partly Cloudy,rain,19.4,19.4,0.87,3.4293,281.0,15.826300000000002,1016.73,Partly cloudy until night.
4587,2006,6,18,2,Partly Cloudy,rain,19.288888888888888,19.288888888888888,0.91,2.0447,147.0,8.420300000000001,1017.63,Partly cloudy until night.
4588,2006,6,18,3,Mostly Cloudy,rain,19.383333333333333,19.383333333333333,0.87,3.3649,279.0,15.7297,1017.22,Partly cloudy until night.
4589,2006,6,18,4,Partly Cloudy,rain,17.733333333333334,17.733333333333334,0.93,3.0751,220.0,15.649200000000002,1017.6,Partly cloudy until night.
4590,2006,6,18,5,Partly Cloudy,rain,18.02777777777778,18.02777777777778,0.93,3.6386,256.0,11.5276,1017.8,Partly cloudy until night.
4591,2006,6,18,6,Clear,rain,19.91111111111111,19.91111111111111,0.93,0.0,0.0,11.0446,1018.11,Partly cloudy until night.
4592,2006,6,18,7,Partly Cloudy,rain,22.62222222222222,22.62222222222222,0.79,0.1449,240.0,11.125100000000002,1018.08,Partly cloudy until night.
4593,2006,6,18,8,Partly Cloudy,rain,25.427777777777774,25.427777777777774,0.69,2.8658,293.0,11.0285,1017.92,Partly cloudy until night.
4594,2006,6,18,9,Partly Cloudy,rain,25.827777777777776,25.827777777777776,0.61,3.4454,234.0,11.2056,1018.04,Partly cloudy until night.
4595,2006,6,18,10,Partly Cloudy,rain,24.899999999999995,24.899999999999995,0.74,5.0393,251.0,11.2056,1018.66,Partly cloudy until night.
4596,2006,6,18,11,Mostly Cloudy,rain,27.027777777777786,28.45555555555556,0.65,7.3094,265.0,10.3523,1018.89,Partly cloudy until night.
4597,2006,6,18,12,Partly Cloudy,rain,27.77777777777778,28.661111111111115,0.55,5.119800000000001,208.0,10.0464,1018.84,Partly cloudy until night.
4598,2006,6,18,13,Partly Cloudy,rain,28.86666666666666,30.11666666666666,0.55,9.2575,225.0,11.27,1018.46,Partly cloudy until night.
4599,2006,6,18,14,Partly Cloudy,rain,28.97222222222222,29.53888888888889,0.49,8.1949,226.0,11.4471,1018.46,Partly cloudy until night.
4600,2006,6,18,15,Partly Cloudy,rain,29.90555555555555,30.694444444444443,0.49,5.0393,264.0,11.27,1017.39,Partly cloudy until night.
4601,2006,6,18,16,Partly Cloudy,rain,29.95,30.75,0.49,4.9749,237.0,11.27,1016.91,Partly cloudy until night.
4602,2006,6,18,17,Partly Cloudy,rain,28.200000000000003,29.761111111111106,0.6,8.3237,265.0,11.4471,1016.9,Partly cloudy until night.
4603,2006,6,18,18,Partly Cloudy,rain,27.89444444444444,29.133333333333333,0.58,11.0446,259.0,11.27,1016.95,Partly cloudy until night.
4604,2006,6,18,19,Partly Cloudy,rain,27.82222222222222,29.88333333333334,0.66,3.6386,265.0,11.2056,1016.59,Partly cloudy until night.
4605,2006,6,18,20,Mostly Cloudy,rain,25.538888888888888,25.538888888888888,0.75,3.2039,223.0,11.3988,1016.76,Partly cloudy until night.
4606,2006,6,18,21,Partly Cloudy,rain,22.83888888888889,22.83888888888889,0.79,0.2898,300.0,9.982,1016.68,Partly cloudy until night.
4607,2006,6,18,22,Partly Cloudy,rain,21.71111111111111,21.71111111111111,0.87,3.0751,150.0,14.9086,1017.67,Partly cloudy until night.
4608,2006,6,18,23,Partly Cloudy,rain,20.90555555555555,20.90555555555555,0.86,2.7209,163.0,14.168000000000005,1017.76,Partly cloudy until night.
4609,2006,6,19,0,Partly Cloudy,rain,19.466666666666672,19.466666666666672,0.93,3.22,190.0,14.9086,1017.7,Partly cloudy until afternoon.
4610,2006,6,19,1,Partly Cloudy,rain,20.0,20.0,0.93,6.44,160.0,14.9086,1017.6,Partly cloudy until afternoon.
4611,2006,6,19,2,Clear,rain,21.15555555555555,21.15555555555555,0.89,3.3971,186.0,14.0875,1015.35,Partly cloudy until afternoon.
4612,2006,6,19,3,Partly Cloudy,rain,18.81666666666667,18.81666666666667,0.97,11.27,180.0,6.295100000000001,1017.5,Partly cloudy until afternoon.
4613,2006,6,19,4,Partly Cloudy,rain,18.33333333333333,18.33333333333333,0.97,3.1878,178.0,6.295100000000001,1017.18,Partly cloudy until afternoon.
4614,2006,6,19,5,Partly Cloudy,rain,19.038888888888884,19.038888888888884,0.93,5.7477,170.0,6.8425,1017.15,Partly cloudy until afternoon.
4615,2006,6,19,6,Clear,rain,20.00555555555556,20.00555555555556,0.93,4.6046000000000005,150.0,6.295100000000001,1016.78,Partly cloudy until afternoon.
4616,2006,6,19,7,Clear,rain,22.68888888888889,22.68888888888889,0.84,4.717300000000001,186.0,8.05,1016.68,Partly cloudy until afternoon.
4617,2006,6,19,8,Partly Cloudy,rain,25.777777777777786,25.777777777777786,0.65,5.2808,226.0,9.982,1016.77,Partly cloudy until afternoon.
4618,2006,6,19,9,Partly Cloudy,rain,27.15555555555555,27.41111111111111,0.48,11.9462,259.0,9.982,1016.56,Partly cloudy until afternoon.
4619,2006,6,19,10,Partly Cloudy,rain,27.2,27.46111111111112,0.48,12.0106,241.0,9.982,1016.27,Partly cloudy until afternoon.
4620,2006,6,19,11,Partly Cloudy,rain,28.72222222222222,28.98333333333333,0.47,9.4346,252.0,10.0303,1016.26,Partly cloudy until afternoon.
4621,2006,6,19,12,Partly Cloudy,rain,28.86666666666666,29.40555555555556,0.49,11.0124,220.0,9.982,1016.07,Partly cloudy until afternoon.
4622,2006,6,19,13,Partly Cloudy,rain,30.00555555555556,30.74444444444445,0.48,4.9749,201.0,9.982,1015.69,Partly cloudy until afternoon.
4623,2006,6,19,14,Partly Cloudy,rain,30.05555555555556,31.12222222222222,0.5,9.8532,246.0,10.3523,1015.46,Partly cloudy until afternoon.
4624,2006,6,19,15,Partly Cloudy,rain,31.06666666666667,31.89444444444444,0.46,7.422100000000001,278.0,9.982,1015.17,Partly cloudy until afternoon.
4625,2006,6,19,16,Partly Cloudy,rain,31.161111111111115,32.488888888888894,0.48,7.406,311.0,9.982,1014.86,Partly cloudy until afternoon.
4626,2006,6,19,17,Clear,rain,31.08333333333333,32.30555555555556,0.48,9.9659,254.0,10.3523,1014.45,Partly cloudy until afternoon.
4627,2006,6,19,18,Partly Cloudy,rain,30.09444444444445,32.644444444444446,0.58,11.2217,261.0,9.982,1014.35,Partly cloudy until afternoon.
4628,2006,6,19,19,Clear,rain,27.98333333333333,30.11666666666666,0.66,9.4024,262.0,9.982,1014.18,Partly cloudy until afternoon.
4629,2006,6,19,20,Clear,rain,26.71666666666667,28.127777777777776,0.66,4.9105,266.0,10.3523,1014.33,Partly cloudy until afternoon.
4630,2006,6,19,21,Partly Cloudy,rain,24.00555555555555,24.00555555555555,0.79,4.6207,252.0,9.982,1014.3,Partly cloudy until afternoon.
4631,2006,6,19,22,Partly Cloudy,rain,22.338888888888885,22.338888888888885,0.84,3.0751,250.0,15.826300000000002,1015.08,Partly cloudy until afternoon.
4632,2006,6,19,23,Clear,rain,22.17222222222222,22.17222222222222,0.86,4.025,233.0,15.3111,1015.08,Partly cloudy until afternoon.
4633,2006,6,2,0,Overcast,rain,13.194444444444445,13.194444444444445,0.65,17.066,9.0,15.826300000000002,1016.19,Overcast throughout the day.
4634,2006,6,2,1,Overcast,rain,11.205555555555556,11.205555555555556,0.82,11.0285,28.0,15.826300000000002,1016.61,Overcast throughout the day.
4635,2006,6,2,2,Overcast,rain,10.66111111111111,10.66111111111111,0.93,7.5187,176.0,13.9104,1013.63,Overcast throughout the day.
4636,2006,6,2,3,Overcast,rain,10.627777777777778,10.627777777777778,0.88,11.3505,1.0,14.9086,1015.2,Overcast throughout the day.
4637,2006,6,2,4,Overcast,rain,10.555555555555555,10.555555555555555,0.92,14.1197,1.0,14.9086,1014.4,Overcast throughout the day.
4638,2006,6,2,5,Overcast,rain,10.58888888888889,10.58888888888889,0.93,19.1751,8.0,13.3147,1013.51,Overcast throughout the day.
4639,2006,6,2,6,Overcast,rain,9.97777777777778,7.66111111111111,0.99,17.0982,19.0,5.2808,1013.52,Overcast throughout the day.
4640,2006,6,2,7,Overcast,rain,9.97777777777778,7.211111111111109,0.93,21.6545,9.0,6.3434,1013.02,Overcast throughout the day.
4641,2006,6,2,8,Overcast,rain,10.044444444444444,10.044444444444444,0.93,23.8924,8.0,10.5455,1011.97,Overcast throughout the day.
4642,2006,6,2,9,Overcast,rain,10.050000000000002,10.050000000000002,0.93,23.7314,9.0,11.27,1011.36,Overcast throughout the day.
4643,2006,6,2,10,Overcast,rain,11.066666666666668,11.066666666666668,0.93,23.667,9.0,11.0446,1010.49,Overcast throughout the day.
4644,2006,6,2,11,Overcast,rain,11.055555555555555,11.055555555555555,0.93,22.057,26.0,7.3738,1010.18,Overcast throughout the day.
4645,2006,6,2,12,Overcast,rain,11.044444444444444,11.044444444444444,1.0,20.1572,37.0,6.118,1009.53,Overcast throughout the day.
4646,2006,6,2,13,Overcast,rain,12.083333333333334,12.083333333333334,0.93,14.425600000000005,36.0,6.021400000000001,1009.17,Overcast throughout the day.
4647,2006,6,2,14,Overcast,rain,12.122222222222222,12.122222222222222,0.99,8.8872,70.0,6.0375000000000005,1008.79,Overcast throughout the day.
4648,2006,6,2,15,Overcast,rain,12.594444444444443,12.594444444444443,0.96,11.5437,115.0,5.9731000000000005,1008.33,Overcast throughout the day.
4649,2006,6,2,16,Overcast,rain,12.666666666666664,12.666666666666664,0.96,14.3451,137.0,7.824600000000001,1007.82,Overcast throughout the day.
4650,2006,6,2,17,Mostly Cloudy,rain,14.538888888888891,14.538888888888891,0.88,12.1877,152.0,10.722600000000002,1007.79,Overcast throughout the day.
4651,2006,6,2,18,Mostly Cloudy,rain,13.683333333333334,13.683333333333334,0.84,21.6545,158.0,10.851400000000002,1007.98,Overcast throughout the day.
4652,2006,6,2,19,Mostly Cloudy,rain,12.68888888888889,12.68888888888889,0.9,21.847700000000003,168.0,10.948,1008.73,Overcast throughout the day.
4653,2006,6,2,20,Mostly Cloudy,rain,12.133333333333336,12.133333333333336,0.88,19.7225,181.0,10.8031,1009.56,Overcast throughout the day.
4654,2006,6,2,21,Overcast,rain,11.138888888888888,11.138888888888888,0.93,20.9461,189.0,11.0446,1010.48,Overcast throughout the day.
4655,2006,6,2,22,Overcast,rain,11.138888888888888,11.138888888888888,0.93,16.3898,198.0,15.7297,1011.54,Overcast throughout the day.
4656,2006,6,2,23,Overcast,rain,11.161111111111111,11.161111111111111,0.93,16.3898,189.0,14.876400000000002,1012.28,Overcast throughout the day.
4657,2006,6,20,0,Clear,rain,21.55555555555556,21.55555555555556,0.9,3.1717,178.0,15.826300000000002,1015.19,Partly cloudy starting in the morning.
4658,2006,6,20,1,Clear,rain,20.494444444444444,20.494444444444444,0.9,3.1073,188.0,14.812,1014.9,Partly cloudy starting in the morning.
4659,2006,6,20,2,Partly Cloudy,rain,18.883333333333333,18.883333333333333,0.92,3.2683,193.0,15.3111,1016.48,Partly cloudy starting in the morning.
4660,2006,6,20,3,Clear,rain,19.88888888888889,19.88888888888889,0.97,5.8604,172.0,14.812,1014.53,Partly cloudy starting in the morning.
4661,2006,6,20,4,Partly Cloudy,rain,19.311111111111117,19.311111111111117,0.97,5.892600000000001,189.0,9.8049,1014.52,Partly cloudy starting in the morning.
4662,2006,6,20,5,Partly Cloudy,rain,18.200000000000003,18.200000000000003,0.94,3.059,221.0,8.629600000000002,1014.89,Partly cloudy starting in the morning.
4663,2006,6,20,6,Partly Cloudy,rain,19.87222222222222,19.87222222222222,0.88,3.1395,245.0,9.8049,1014.54,Partly cloudy starting in the morning.
4664,2006,6,20,7,Partly Cloudy,rain,22.62777777777778,22.62777777777778,0.8,7.695800000000001,290.0,9.9015,1014.74,Partly cloudy starting in the morning.
4665,2006,6,20,8,Partly Cloudy,rain,24.75555555555556,24.75555555555556,0.69,7.212800000000001,329.0,10.3523,1015.01,Partly cloudy starting in the morning.
4666,2006,6,20,9,Partly Cloudy,rain,27.666666666666668,29.327777777777783,0.64,5.055400000000001,337.0,9.982,1015.04,Partly cloudy starting in the morning.
4667,2006,6,20,10,Partly Cloudy,rain,29.77777777777778,33.00555555555555,0.63,8.2432,325.0,11.27,1015.14,Partly cloudy starting in the morning.
4668,2006,6,20,11,Partly Cloudy,rain,29.811111111111103,31.522222222222226,0.55,7.5348,1.0,11.4471,1015.59,Partly cloudy starting in the morning.
4669,2006,6,20,12,Partly Cloudy,rain,28.98333333333333,31.38888888888889,0.62,9.7083,336.0,11.27,1015.53,Partly cloudy starting in the morning.
4670,2006,6,20,13,Partly Cloudy,rain,28.033333333333328,29.75,0.62,9.6278,346.0,11.27,1015.43,Partly cloudy starting in the morning.
4671,2006,6,20,14,Partly Cloudy,rain,31.172222222222224,32.42777777777778,0.48,14.989100000000002,306.0,11.4471,1015.18,Partly cloudy starting in the morning.
4672,2006,6,20,15,Partly Cloudy,rain,30.13888888888889,31.338888888888885,0.5,21.8638,308.0,11.27,1014.63,Partly cloudy starting in the morning.
4673,2006,6,20,16,Partly Cloudy,rain,31.11111111111111,31.88888888888889,0.45,23.425500000000003,298.0,11.2056,1014.52,Partly cloudy starting in the morning.
4674,2006,6,20,17,Partly Cloudy,rain,29.761111111111106,30.29444444444444,0.47,21.590100000000003,309.0,11.0285,1014.7,Partly cloudy starting in the morning.
4675,2006,6,20,18,Partly Cloudy,rain,30.022222222222226,31.194444444444443,0.51,17.549000000000003,299.0,11.2056,1014.69,Partly cloudy starting in the morning.
4676,2006,6,20,19,Partly Cloudy,rain,27.794444444444444,29.038888888888884,0.59,16.325400000000002,311.0,11.27,1014.99,Partly cloudy starting in the morning.
4677,2006,6,20,20,Partly Cloudy,rain,24.48333333333333,24.48333333333333,0.67,18.515,68.0,11.3988,1015.31,Partly cloudy starting in the morning.
4678,2006,6,20,21,Partly Cloudy,rain,22.37777777777778,22.37777777777778,0.8,16.905,120.0,11.2056,1016.29,Partly cloudy starting in the morning.
4679,2006,6,20,22,Partly Cloudy,rain,21.688888888888894,21.688888888888894,0.8,13.9104,141.0,15.826300000000002,1016.88,Partly cloudy starting in the morning.
4680,2006,6,20,23,Partly Cloudy,rain,20.677777777777777,20.677777777777777,0.85,6.0053,169.0,14.9569,1017.13,Partly cloudy starting in the morning.
4681,2006,6,21,0,Clear,rain,19.488888888888887,19.488888888888887,0.9,6.3434,162.0,15.826300000000002,1016.89,Partly cloudy starting overnight continuing until night.
4682,2006,6,21,1,Clear,rain,18.4,18.4,0.93,6.44,190.0,15.826300000000002,1016.82,Partly cloudy starting overnight continuing until night.
4683,2006,6,21,2,Partly Cloudy,rain,20.933333333333337,20.933333333333337,0.85,5.7477,171.0,14.9569,1015.02,Partly cloudy starting overnight continuing until night.
